,0,1
1015,既然,1.8472978603872037
1016,日期,2.252762968495368
1017,早上,1.8472978603872037
1018,早就,2.252762968495368
1019,早点,1.8472978603872037
1020,时候,1.1541506798272583
1021,时效,2.252762968495368
1022,时间,1.1541506798272583
1023,明天,1.5596157879354227
1024,明明,2.252762968495368
1025,明显,2.252762968495368
1026,明白,1.1541506798272583
1027,明白人,2.252762968495368
1028,明细,1.5596157879354227
1029,昨天,2.252762968495368
1030,是不是,1.1541506798272583
1031,是否,2.252762968495368
1032,是因为,2.252762968495368
1033,显示,1.8472978603872037
1034,晚上,1.8472978603872037
1035,晚点,2.252762968495368
1036,普及,2.252762968495368
1037,普通,2.252762968495368
1038,普通话,1.336472236621213
1039,普金卡,2.252762968495368
1040,普金问,2.252762968495368
1041,智商,1.8472978603872037
1042,暂时,2.252762968495368
1043,暖心,2.252762968495368
1044,暴躁,2.252762968495368
1045,曝光,2.252762968495368
1046,更好,2.252762968495368
1047,更换,2.252762968495368
1048,更改,1.8472978603872037
1049,更新,2.252762968495368
1050,最低,2.252762968495368
1051,最后,1.5596157879354227
1052,最好,1.8472978603872037
1053,最终,2.252762968495368
1054,最近,2.252762968495368
1055,最高,2.252762968495368
1056,有个,2.252762968495368
1057,有人,1.5596157879354227
1058,有意思,2.252762968495368
1059,有效期,2.252762968495368
1060,有没有,1.1541506798272583
1061,有点,1.336472236621213
1062,有用,1.5596157879354227
1063,有用吗,1.8472978603872037
1064,有病,1.8472978603872037
1065,有误,2.252762968495368
1066,有限,1.8472978603872037
1067,朋友,1.336472236621213
1068,服务,1.1541506798272583
1069,服务态度,1.8472978603872037
1070,服务质量,2.252762968495368
1071,期数,2.252762968495368
1072,本人,1.8472978603872037
1073,本期,1.8472978603872037
1074,本来,1.5596157879354227
1075,本次,2.252762968495368
1076,本此,2.252762968495368
1077,机会,1.8472978603872037
1078,机器人,2.252762968495368
1079,机构,1.8472978603872037
1080,杀人,2.252762968495368
1081,权利,1.8472978603872037
1082,权力,2.252762968495368
1083,权益,1.8472978603872037
1084,权限,1.5596157879354227
1085,条款,1.8472978603872037
1086,来不及,2.252762968495368
1087,来个,2.252762968495368
1088,来回,2.252762968495368
1089,来接,2.252762968495368
1090,来电,1.336472236621213
1091,来说,2.252762968495368
1092,来过,2.252762968495368
1093,柜台,2.252762968495368
1094,查下,1.8472978603872037
1095,查不到,1.8472978603872037
1096,查好,2.252762968495368
1097,查查,1.8472978603872037
1098,查看,2.252762968495368
1099,查询,1.1541506798272583
1100,查账,2.252762968495368
1101,查错,2.252762968495368
1102,标准,1.8472978603872037
1103,样子,1.1541506798272583
1104,核实,1.5596157879354227
1105,核对,2.252762968495368
1106,核身,2.252762968495368
1107,根本,1.336472236621213
1108,梦游,2.252762968495368
1109,概念,2.252762968495368
1110,模棱两可,2.252762968495368
1111,欠债还钱,2.252762968495368
1112,欠款,1.1541506798272583
1113,欠钱,2.252762968495368
1114,欺诈,2.252762968495368
1115,欺负,2.252762968495368
1116,欺骗,2.252762968495368
1117,款降,2.252762968495368
1118,止付,2.252762968495368
1119,正在,1.5596157879354227
1120,正常,1.336472236621213
1121,正确,1.8472978603872037
1122,正面,1.5596157879354227
1123,此次,2.252762968495368
1124,死亡,2.252762968495368
1125,每个,1.5596157879354227
1126,每天,2.252762968495368
1127,每年,2.252762968495368
1128,每次,2.252762968495368
1129,比较,1.336472236621213
1130,比较复杂,2.252762968495368
1131,比较清楚,2.252762968495368
1132,毕竟,2.252762968495368
1133,毛病,1.8472978603872037
1134,毛钱,2.252762968495368
1135,气不气,2.252762968495368
1136,气死,2.252762968495368
1137,水平,1.8472978603872037
1138,永久,2.252762968495368
1139,汇报,2.252762968495368
1140,沉默,2.252762968495368
1141,沟通,1.1541506798272583
1142,没事儿,2.252762968495368
1143,没人接,2.252762968495368
1144,没什么,2.252762968495368
1145,没关系,1.8472978603872037
1146,没到,2.252762968495368
1147,没去,2.252762968495368
1148,没太,2.252762968495368
1149,没带,2.252762968495368
1150,没数,2.252762968495368
1151,没有,1.0
1152,没查,2.252762968495368
1153,没法,1.336472236621213
1154,没用,1.336472236621213
1155,没等我,2.252762968495368
1156,没说,2.252762968495368
1157,没调,2.252762968495368
1158,没错,2.252762968495368
1159,泄露,2.252762968495368
1160,法律,1.8472978603872037
1161,法院,2.252762968495368
1162,注意,2.252762968495368
1163,注销,1.5596157879354227
1164,活动,1.1541506798272583
1165,活着,2.252762968495368
1166,活路,2.252762968495368
1167,流程,1.5596157879354227
1168,浪费,1.5596157879354227
1169,浪费时间,1.8472978603872037
1170,消消气,2.252762968495368
1171,消费,1.5596157879354227
1172,消费者,2.252762968495368
1173,涉及,2.252762968495368
1174,涨工资,2.252762968495368
1175,深奥,2.252762968495368
1176,清楚,1.1541506798272583
1177,清算,2.252762968495368
1178,渠道,1.5596157879354227
1179,温暖,2.252762968495368
1180,温柔,2.252762968495368
1181,温水,2.252762968495368
1182,滚蛋,2.252762968495368
1183,满分,2.252762968495368
1184,满意,1.8472978603872037
1185,满足,1.8472978603872037
1186,潘先生,2.252762968495368
1187,激动,2.252762968495368
1188,激活,2.252762968495368
1189,火死,2.252762968495368
1190,点个,2.252762968495368
1191,点后,2.252762968495368
1192,点点,2.252762968495368
1193,点破,2.252762968495368
1194,点评,2.252762968495368
1195,点赞,2.252762968495368
1196,烂掉,2.252762968495368
1197,烦人,2.252762968495368
1198,烦死,2.252762968495368
1199,烦请,2.252762968495368
1200,热情,1.8472978603872037
1201,热线,2.252762968495368
1202,然后,2.252762968495368
1203,熟悉,2.252762968495368
1204,爆线,2.252762968495368
1205,牛头不对马嘴,2.252762968495368
1206,特别,2.252762968495368
1207,特意,2.252762968495368
1208,特殊,1.8472978603872037
1209,犯罪,2.252762968495368
1210,犯贱,2.252762968495368
1211,状态,2.252762968495368
1212,狐狸尾巴,2.252762968495368
1213,狭隘,2.252762968495368
1214,狼来了,2.252762968495368
1215,猪脑子,2.252762968495368
1216,王珊珊,2.252762968495368
1217,玩弄,2.252762968495368
1218,玩意,1.8472978603872037
1219,玩意儿,1.8472978603872037
1220,玩样,2.252762968495368
1221,玩笑,2.252762968495368
1222,现在,1.0
1223,班次,2.252762968495368
1224,理想,2.252762968495368
1225,理由,2.252762968495368
1226,理解,1.1541506798272583
1227,理解力,2.252762968495368
1228,理解能力,1.5596157879354227
1229,甜美,2.252762968495368
1230,生产,2.252762968495368
1231,生气,2.252762968495368
1232,用卡,1.5596157879354227
1233,用得着,2.252762968495368
1234,用心,1.8472978603872037
1235,用心听,2.252762968495368
1236,用户,2.252762968495368
1237,用过,2.252762968495368
1238,由于,2.252762968495368
1239,申请,1.336472236621213
1240,电信,2.252762968495368
1241,电子,2.252762968495368
1242,电子卡,2.252762968495368
1243,电话,1.1541506798272583
1244,电话录音,2.252762968495368
1245,男声,2.252762968495368
1246,畅通,2.252762968495368
1247,界面,2.252762968495368
1248,留意,1.8472978603872037
1249,留意到,2.252762968495368
1250,畜生,2.252762968495368
1251,疏忽,2.252762968495368
1252,疑问,1.8472978603872037
1253,登录,2.252762968495368
1254,登记,2.252762968495368
1255,白天,2.252762968495368
1256,白纸黑字,2.252762968495368
1257,白金,1.8472978603872037
1258,白金卡,2.252762968495368
1259,百度,2.252762968495368
1260,百般阻挠,2.252762968495368
1261,的话,1.1541506798272583
1262,监察,2.252762968495368
1263,监管部门,2.252762968495368
1264,目前,1.336472236621213
1265,目的,1.8472978603872037
1266,直接,1.0
1267,相信,1.1541506798272583
1268,相关,2.252762968495368
1269,相当,2.252762968495368
1270,看下,2.252762968495368
1271,看不到,1.8472978603872037
1272,看不见,2.252762968495368
1273,看不起,2.252762968495368
1274,看到,1.336472236621213
1275,看吧,1.8472978603872037
1276,看好,2.252762968495368
1277,看清楚,2.252762968495368
1278,看看,1.8472978603872037
1279,看着办,2.252762968495368
1280,看运气,2.252762968495368
1281,看错,2.252762968495368
1282,真不知道,1.8472978603872037
1283,真不错,2.252762968495368
1284,真够,2.252762968495368
1285,真好,2.252762968495368
1286,真是,1.1541506798272583
1287,真是太,1.8472978603872037
1288,真甜要,2.252762968495368
1289,真的,1.0
1290,真诚,2.252762968495368
1291,真高,2.252762968495368
1292,眼睛,2.252762968495368
1293,着急,1.8472978603872037
1294,着想,2.252762968495368
1295,睡醒,2.252762968495368
1296,瞎扯,2.252762968495368
1297,瞎搞,2.252762968495368
1298,瞎说,2.252762968495368
1299,知不知道,1.5596157879354227
1300,知识,2.252762968495368
1301,知道,1.1541506798272583
1302,短信,1.5596157879354227
1303,短信内容,2.252762968495368
1304,石头,2.252762968495368
1305,破口大骂,2.252762968495368
1306,硬邦邦的,2.252762968495368
1307,确定,1.5596157879354227
1308,确实,1.336472236621213
1309,确认,1.5596157879354227
1310,碰上,2.252762968495368
1311,碰到,2.252762968495368
1312,礼品,1.5596157879354227
1313,礼拜,2.252762968495368
1314,神经病,2.252762968495368
1315,离谱,2.252762968495368
1316,科学,2.252762968495368
1317,积分,1.5596157879354227
1318,积极,2.252762968495368
1319,积极主动,2.252762968495368
1320,称谓,2.252762968495368
1321,移动,2.252762968495368
1322,稍后,1.8472978603872037
1323,稍微,1.8472978603872037
1324,稍等一下,2.252762968495368
1325,究竟,1.8472978603872037
1326,空间,1.8472978603872037
1327,窝火,2.252762968495368
1328,竟办,2.252762968495368
1329,符合,1.5596157879354227
1330,笨会,2.252762968495368
1331,第一次,1.8472978603872037
1332,第三方,1.8472978603872037
1333,第二,2.252762968495368
1334,第二个,2.252762968495368
1335,第二天,2.252762968495368
1336,等于,2.252762968495368
1337,等到,1.8472978603872037
1338,等待,1.5596157879354227
1339,等等,1.8472978603872037
1340,答复,2.252762968495368
1341,答应,2.252762968495368
1342,答案,2.252762968495368
1343,答西,2.252762968495368
1344,答非所问,2.252762968495368
1345,简单,1.336472236621213
1346,简直,1.8472978603872037
1347,简答,2.252762968495368
1348,简简单单,2.252762968495368
1349,算了,2.252762968495368
1350,算了算,1.8472978603872037
1351,算进去,2.252762968495368
1352,管不着,2.252762968495368
1353,管家,2.252762968495368
1354,管理,1.8472978603872037
1355,篮子,2.252762968495368
1356,糊弄,2.252762968495368
1357,糊弄人,2.252762968495368
1358,糊涂,1.5596157879354227
1359,系统,1.5596157879354227
1360,系统升级,2.252762968495368
1361,系统故障,2.252762968495368
1362,素质,1.5596157879354227
1363,累死,2.252762968495368
1364,繁忙,2.252762968495368
1365,繁琐,2.252762968495368
1366,纠结,1.8472978603872037
1367,纳闷,2.252762968495368
1368,细则,1.8472978603872037
1369,细心,2.252762968495368
1370,终于,2.252762968495368
1371,经常,2.252762968495368
1372,经理,1.336472236621213
1373,经过,1.8472978603872037
1374,经过培训,2.252762968495368
1375,结束,2.252762968495368
1376,结果,1.5596157879354227
1377,结算,2.252762968495368
1378,给予,2.252762968495368
1379,给你个,1.8472978603872037
1380,给我发,2.252762968495368
1381,继续,1.8472978603872037
1382,综合,2.252762968495368
1383,缴款,1.8472978603872037
1384,缺人,2.252762968495368
1385,网上,1.8472978603872037
1386,网址,2.252762968495368
1387,网点,2.252762968495368
1388,网站,1.8472978603872037
1389,网络,1.8472978603872037
1390,网银,2.252762968495368
1391,老客户,1.8472978603872037
1392,老年人,2.252762968495368
1393,老是,2.252762968495368
1394,老百姓,1.5596157879354227
1395,考虑,1.8472978603872037
1396,考虑一下,1.8472978603872037
1397,而且,1.8472978603872037
1398,而已,1.8472978603872037
1399,而是,2.252762968495368
1400,耐心,1.5596157879354227
1401,耗时间,2.252762968495368
1402,耳朵,1.5596157879354227
1403,耽误,1.8472978603872037
1404,耽误时间,2.252762968495368
1405,聆听,1.8472978603872037
1406,联系,1.8472978603872037
1407,肯定,1.5596157879354227
1408,胡说,2.252762968495368
1409,胡说八道,2.252762968495368
1410,胡闹,2.252762968495368
1411,能力,1.336472236621213
1412,能否,2.252762968495368
1413,能够,1.8472978603872037
1414,能太差,2.252762968495368
1415,能干,2.252762968495368
1416,能慢,2.252762968495368
1417,能换个,2.252762968495368
1418,能查,2.252762968495368
1419,能耗,2.252762968495368
1420,能达,2.252762968495368
1421,脑子,1.8472978603872037
1422,脾气,2.252762968495368
1423,自作主张,2.252762968495368
1424,自信,2.252762968495368
1425,自动,2.252762968495368
1426,自助,1.8472978603872037
1427,自始至终,2.252762968495368
1428,自己,1.1541506798272583
1429,自愿,2.252762968495368
1430,自行,2.252762968495368
1431,自说自话,2.252762968495368
1432,至于,1.8472978603872037
1433,至少,2.252762968495368
1434,致电,1.8472978603872037
1435,舒适,2.252762968495368
1436,良好,2.252762968495368
1437,范围,2.252762968495368
1438,荣幸,2.252762968495368
1439,莫名其妙,2.252762968495368
1440,获得,1.8472978603872037
1441,落地,2.252762968495368
1442,蚊子,2.252762968495368
1443,行不行,1.8472978603872037
1444,行为,2.252762968495368
1445,行长,2.252762968495368
1446,补偿,1.8472978603872037
1447,补刷,2.252762968495368
1448,补发,2.252762968495368
1449,表扬,2.252762968495368
1450,表扬信,2.252762968495368
1451,表示,1.8472978603872037
1452,表达,1.5596157879354227
1453,表达能力,2.252762968495368
1454,表述,2.252762968495368
1455,西扯,2.252762968495368
1456,要不然,1.5596157879354227
1457,要卡,2.252762968495368
1458,要变,2.252762968495368
1459,要告,2.252762968495368
1460,要收,2.252762968495368
1461,要是,1.336472236621213
1462,要查,1.8472978603872037
1463,要求,1.336472236621213
1464,要说,2.252762968495368
1465,观影,2.252762968495368
1466,规则,1.5596157879354227
1467,规定,1.8472978603872037
1468,觉得,1.1541506798272583
1469,角度,2.252762968495368
1470,角色,2.252762968495368
1471,解决,1.1541506798272583
1472,解决不了,1.5596157879354227
1473,解决办法,2.252762968495368
1474,解决方案,1.5596157879354227
1475,解决问题,1.5596157879354227
1476,解答,1.1541506798272583
1477,解绑,2.252762968495368
1478,解说,2.252762968495368
1479,解释,1.0
1480,解释一下,2.252762968495368
1481,解除,1.8472978603872037
1482,警察,2.252762968495368
1483,计算,2.252762968495368
1484,认为,2.252762968495368
1485,认可,1.8472978603872037
1486,认真,1.336472236621213
1487,认证,2.252762968495368
1488,讨厌,2.252762968495368
1489,记下来,2.252762968495368
1490,记不住,2.252762968495368
1491,记住,1.8472978603872037
1492,记录,1.0
1493,记录下来,2.252762968495368
1494,记录在案,2.252762968495368
1495,记得,1.336472236621213
1496,讲太多,2.252762968495368
1497,讲完,2.252762968495368
1498,讲慢,2.252762968495368
1499,讲清楚,2.252762968495368
1500,讲解,2.252762968495368
1501,讲讲,2.252762968495368
1502,讲话,1.8472978603872037
1503,讲课,2.252762968495368
1504,讲过,2.252762968495368
1505,讲道理,2.252762968495368
1506,讲预,2.252762968495368
1507,设置,2.252762968495368
1508,证书,2.252762968495368
1509,证明,2.252762968495368
1510,评个,2.252762968495368
1511,评价,2.252762968495368
1512,评分,1.8472978603872037
1513,评点,2.252762968495368
1514,诈骗,1.8472978603872037
1515,试一试,2.252762968495368
1516,试下,2.252762968495368
1517,试试,1.8472978603872037
1518,试试看,1.8472978603872037
1519,诚信,2.252762968495368
1520,诚意,2.252762968495368
1521,话务员,2.252762968495368
1522,询问,1.8472978603872037
1523,详细,1.8472978603872037
1524,诬赖,2.252762968495368
1525,语文,2.252762968495368
1526,语气,1.5596157879354227
1527,语速,2.252762968495368
1528,语音,2.252762968495368
1529,误导,1.8472978603872037
1530,误差,2.252762968495368
1531,说了半天,2.252762968495368
1532,说了算,2.252762968495368
1533,说些,2.252762968495368
1534,说出,2.252762968495368
1535,说办,2.252762968495368
1536,说好,1.336472236621213
1537,说完,1.8472978603872037
1538,说慢,2.252762968495368
1539,说明,1.8472978603872037
1540,说服,2.252762968495368
1541,说法,1.8472978603872037
1542,说话,1.1541506798272583
1543,说辞,2.252762968495368
1544,说错,2.252762968495368
1545,请问,1.8472978603872037
1546,调动,2.252762968495368
1547,调回来,2.252762968495368
1548,调大,2.252762968495368
1549,调整,1.8472978603872037
1550,调来调去,2.252762968495368
1551,调额,2.252762968495368
1552,谅解,2.252762968495368
1553,谢谢,1.5596157879354227
1554,负责,1.336472236621213
1555,财力,2.252762968495368
1556,责任,1.5596157879354227
1557,责任心,2.252762968495368
1558,责任感,2.252762968495368
1559,账单,1.1541506798272583
1560,账户,1.5596157879354227
1561,账户就,2.252762968495368
1562,货架,2.252762968495368
1563,质疑,1.5596157879354227
1564,购物车,2.252762968495368
1565,贴心,2.252762968495368
1566,贷款,2.252762968495368
1567,费劲,1.8472978603872037
1568,费好,2.252762968495368
1569,费心,2.252762968495368
1570,费用,1.8472978603872037
1571,资料,1.8472978603872037
1572,资格,1.8472978603872037
1573,赔偿,1.8472978603872037
1574,赔礼道歉,2.252762968495368
1575,赞加,2.252762968495368
1576,走神,2.252762968495368
1577,赶紧,1.8472978603872037
1578,起来,2.252762968495368
1579,超出,2.252762968495368
1580,超时,2.252762968495368
1581,超赞,2.252762968495368
1582,越来越,2.252762968495368
1583,跟个,2.252762968495368
1584,跟进,2.252762968495368
1585,路上,2.252762968495368
1586,身份,2.252762968495368
1587,身边,2.252762968495368
1588,转上,2.252762968495368
1589,转介,1.5596157879354227
1590,转到,2.252762968495368
1591,转接,2.252762968495368
1592,转来转去,2.252762968495368
1593,转给,1.8472978603872037
1594,转账,2.252762968495368
1595,转述,2.252762968495368
1596,软件,2.252762968495368
1597,较劲,2.252762968495368
1598,输入,1.8472978603872037
1599,输进去,2.252762968495368
1600,边上,2.252762968495368
1601,达标,1.8472978603872037
1602,过分,2.252762968495368
1603,过去,2.252762968495368
1604,过家家,2.252762968495368
1605,过来,1.336472236621213
1606,过段时间,2.252762968495368
1607,还会,1.8472978603872037
1608,还出,2.252762968495368
1609,还少,2.252762968495368
1610,还是,1.0
1611,还有,1.336472236621213
1612,还查,2.252762968495368
1613,还款,1.336472236621213
1614,还清,2.252762968495368
1615,还给,2.252762968495368
1616,还要,1.336472236621213
1617,这个,1.0
1618,这么,1.0
1619,这么久,1.5596157879354227
1620,这些,1.336472236621213
1621,这件,1.8472978603872037
1622,这份,1.8472978603872037
1623,这儿,2.252762968495368
1624,这帮,2.252762968495368
1625,这成,2.252762968495368
1626,这方面,2.252762968495368
1627,这是,1.5596157879354227
1628,这有,2.252762968495368
1629,这期,2.252762968495368
1630,这样,1.0
1631,这次,1.8472978603872037
1632,这点,1.8472978603872037
1633,这破,2.252762968495368
1634,这种,1.336472236621213
1635,这笔,1.8472978603872037
1636,这话,2.252762968495368
1637,这边,1.5596157879354227
1638,这里,1.5596157879354227
1639,进入,1.8472978603872037
1640,进去,2.252762968495368
1641,进来,1.5596157879354227
1642,进行,2.252762968495368
1643,违约金,2.252762968495368
1644,连不上,2.252762968495368
1645,连话都,2.252762968495368
1646,退回来,2.252762968495368
1647,退款,1.8472978603872037
1648,退步,2.252762968495368
1649,适合,2.252762968495368
1650,选个,2.252762968495368
1651,选择,1.5596157879354227
1652,通不,2.252762968495368
1653,通电话,2.252762968495368
1654,通知,1.5596157879354227
1655,通话,1.8472978603872037
1656,通话记录,2.252762968495368
1657,通过,1.5596157879354227
1658,速度,2.252762968495368
1659,造成,1.8472978603872037
1660,逻辑,1.8472978603872037
1661,逼问,2.252762968495368
1662,逾期,2.252762968495368
1663,遇到,1.1541506798272583
1664,道歉,1.8472978603872037
1665,道理,1.8472978603872037
1666,遵守,1.8472978603872037
1667,邀请,2.252762968495368
1668,那个,1.336472236621213
1669,那么,1.0
1670,那些,2.252762968495368
1671,那人接,2.252762968495368
1672,那天,1.8472978603872037
1673,那样,1.5596157879354227
1674,那种,2.252762968495368
1675,那边,1.5596157879354227
1676,那遍,2.252762968495368
1677,那里,2.252762968495368
1678,邮件,2.252762968495368
1679,邮寄,1.8472978603872037
1680,邮政,2.252762968495368
1681,邮箱,2.252762968495368
1682,邮编,2.252762968495368
1683,部门,1.8472978603872037
1684,重复,1.336472236621213
1685,重打,2.252762968495368
1686,重新,1.1541506798272583
1687,重新安装,2.252762968495368
1688,重点,1.8472978603872037
1689,重视,2.252762968495368
1690,金额,2.252762968495368
1691,银监会,1.8472978603872037
1692,银监局,1.8472978603872037
1693,银联,2.252762968495368
1694,银行,1.0
1695,银行卡,1.8472978603872037
1696,链接,2.252762968495368
1697,销了,2.252762968495368
1698,销卡,1.8472978603872037
1699,销售,2.252762968495368
1700,错误,1.5596157879354227
1701,错误信息,2.252762968495368
1702,长大,2.252762968495368
1703,长时间,1.8472978603872037
1704,长进,2.252762968495368
1705,长途电话,2.252762968495368
1706,问下,1.8472978603872037
1707,问东,2.252762968495368
1708,问过,1.8472978603872037
1709,问错,2.252762968495368
1710,问问,1.8472978603872037
1711,问题,1.0
1712,防寒,2.252762968495368
1713,防暑,2.252762968495368
1714,防暑降温,2.252762968495368
1715,阳阳,2.252762968495368
1716,降低,2.252762968495368
1717,降级,2.252762968495368
1718,降额,2.252762968495368
1719,限制,1.8472978603872037
1720,限额,2.252762968495368
1721,陷入绝境,2.252762968495368
1722,随便,2.252762968495368
1723,随时,1.8472978603872037
1724,障碍,2.252762968495368
1725,难得,2.252762968495368
1726,难懂,2.252762968495368
1727,难提,2.252762968495368
1728,难道,1.336472236621213
1729,需不需要,2.252762968495368
1730,需求,1.1541506798272583
1731,需要,1.1541506798272583
1732,露出,2.252762968495368
1733,霸王,1.8472978603872037
1734,非常,1.5596157879354227
1735,非常感谢,2.252762968495368
1736,非常热心,2.252762968495368
1737,非得,1.8472978603872037
1738,非要,1.8472978603872037
1739,页面,1.8472978603872037
1740,顺序,2.252762968495368
1741,预留,2.252762968495368
1742,预约,2.252762968495368
1743,领导,1.1541506798272583
1744,频道,2.252762968495368
1745,颜色,2.252762968495368
1746,额前,2.252762968495368
1747,额外,2.252762968495368
1748,额度,1.336472236621213
1749,风险,2.252762968495368
1750,风马牛不,2.252762968495368
1751,首次,2.252762968495368
1752,马上,1.8472978603872037
1753,驴唇不对马嘴,2.252762968495368
1754,骂人,2.252762968495368
1755,骂骂咧咧,2.252762968495368
1756,验证码,2.252762968495368
1757,骗人,2.252762968495368
1758,高分,2.252762968495368
1759,高利贷,2.252762968495368
1760,高明,2.252762968495368
1761,鸟人,2.252762968495368
1762,鸟语,2.252762968495368
1763,麻烦,1.0
1764,黑心,2.252762968495368
